mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,z_lo,z_hi,sample,scheme,barmode
4,4,10.67597770690918,10.886205514272055,1.75246502175061,3.031238183903549,1233,955,513,392,True,0.41605839416058393,0.3888482305587276,0.4437899798410349,0.41047120418848165,0.3796914115853497,0.4419683649846813,0.00558718997210228,-0.03603569005152707,0.04701708831911745,0.06,0.1,all,conventional,all
5,0,10.886205514272055,12.37898349761963,0.3829151653165051,1.259665403031436,89,169,21,28,True,0.23595505617977527,0.1598243870081069,0.3339362604762063,0.16568047337278108,0.11718742365657242,0.22903424809391726,0.0702745828069942,-0.028768738825221338,0.1795992930337203,0.06,0.1,all,conventional,all
5,1,10.886205514272055,12.37898349761963,1.259665403031436,1.4014136377643032,354,380,96,100,True,0.2711864406779661,0.22751509550996593,0.319770452302496,0.2631578947368421,0.22141227470105215,0.30964411364994066,0.00802854594112401,-0.05575354353248241,0.07208401391775349,0.06,0.1,all,conventional,all
5,2,10.886205514272055,12.37898349761963,1.4014136377643032,1.5514564853613673,773,667,309,233,True,0.3997412677878396,0.3657873314054715,0.4346867573033083,0.3493253373313343,0.3141004421555606,0.3862758578522712,0.050415930456505276,0.00023415325973714235,0.100034278651704,0.06,0.1,all,conventional,all
5,3,10.886205514272055,12.37898349761963,1.5514564853613673,1.75246502175061,1195,830,661,413,True,0.5531380753138075,0.5248242714819482,0.581111337489175,0.4975903614457831,0.4636646278226489,0.5315382971966259,0.05554771386802443,0.011342127918142896,0.09951882709704904,0.06,0.1,all,conventional,all
5,4,10.886205514272055,12.37898349761963,1.75246502175061,3.031238183903549,1034,1035,647,561,True,0.625725338491296,0.5958141422467217,0.6547058170305263,0.5420289855072464,0.5115758862972115,0.5721712526538691,0.08369635298404954,0.041231827441900765,0.1257351373130358,0.06,0.1,all,conventional,all
0,0,9.530496597290039,10.428336143493652,0.4821862755675124,1.3451368742318144,677,1441,3,12,True,0.004431314623338257,0.0015081670559545799,0.012946679506622281,0.008327550312283136,0.004770083826916664,0.014499475923548156,-0.003896235688944879,-0.010725397969319405,0.005332361544111313,0.1,0.15,all,conventional,all
0,1,9.530496597290039,10.428336143493652,1.3451368742318144,1.4962771438205695,392,966,3,7,True,0.007653061224489796,0.002606076462974772,0.022256045988812298,0.007246376811594203,0.0035145028431030666,0.014881760441402166,0.00040668441289559275,-0.00874597303493366,0.015478978443458323,0.1,0.15,all,conventional,all
0,2,9.530496597290039,10.428336143493652,1.4962771438205695,1.645167443030046,296,626,2,2,True,0.006756756756756757,0.0018549062808743601,0.024297110359970946,0.003194888178913738,0.0008765912561932614,0.011573301825434545,0.0035618685778430192,-0.00614513679560324,0.02125476277714473,0.1,0.15,all,conventional,all
0,3,9.530496597290039,10.428336143493652,1.645167443030046,1.8279362405227628,162,372,2,4,True,0.012345679012345678,0.0033921854884835546,0.04389067656817636,0.010752688172043012,0.00418923499928389,0.027317291337246294,0.0015929908403026667,-0.01723653714906827,0.03381357103911915,0.1,0.15,all,conventional,all
0,4,9.530496597290039,10.428336143493652,1.8279362405227628,2.7954545520584695,89,268,0,4,True,0.0,6.938893903907228e-18,0.04137654523625251,0.014925373134328358,0.0058190924579965865,0.0377410726178711,-0.014925373134328358,-0.0377410726178711,0.02744139265495256,0.1,0.15,all,conventional,all
1,0,10.428336143493652,10.612089157104492,0.4821862755675124,1.3451368742318144,450,1143,6,11,True,0.013333333333333334,0.006124728720905241,0.028780541639052873,0.009623797025371828,0.005382174742706391,0.017150546429814784,0.0037095363079615064,-0.006712360690934711,0.019728512680660688,0.1,0.15,all,conventional,all
1,1,10.428336143493652,10.612089157104492,1.3451368742318144,1.4962771438205695,439,833,5,6,True,0.011389521640091117,0.004874464562150269,0.026381549401751223,0.007202881152460984,0.0033052042420880735,0.01562485551262156,0.004186640487630133,-0.00646115838594131,0.019677049833546123,0.1,0.15,all,conventional,all
