mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,sample,scheme,barmode
4,3,10.732647577921549,10.933696111043295,1.5679604806243066,1.7760225903165756,1036,1513,302,306,True,0.2915057915057915,0.26464321608792885,0.319908836212486,0.20224719101123595,0.1827731474775148,0.2232293752248217,0.08925860049455553,0.05517267946470503,0.12369653481361355,all,conventional,strong_only
4,4,10.732647577921549,10.933696111043295,1.7760225903165756,3.245336315750976,1189,2421,465,909,True,0.39108494533221194,0.36374043710537485,0.41913095952091195,0.3754646840148699,0.3563870705079445,0.3949368777829819,0.015620261317342066,-0.017948898045240476,0.049539787389980286,all,conventional,strong_only
5,0,10.933696111043295,12.37898349761963,0.3829151653165051,1.2574031013558358,53,342,12,57,True,0.22641509433962265,0.13454631010274268,0.35526270251461034,0.16666666666666666,0.13091761288523568,0.2098207682866715,0.05974842767295599,-0.041751079733691604,0.193463426751903,all,conventional,strong_only
5,1,10.933696111043295,12.37898349761963,1.2574031013558358,1.4080759317986264,277,968,102,245,True,0.36823104693140796,0.3135945530182501,0.42647231493443516,0.253099173553719,0.2267221858171818,0.28142804212221767,0.11513187337768893,0.05358781386343684,0.1790677066846372,all,conventional,strong_only
5,2,10.933696111043295,12.37898349761963,1.4080759317986264,1.5679604806243066,668,1649,293,521,True,0.43862275449101795,0.40144991020452014,0.4764974850873135,0.3159490600363857,0.2939605019034108,0.33879314378920405,0.12267369445463228,0.07904259872172645,0.16646857893340652,all,conventional,strong_only
5,3,10.933696111043295,12.37898349761963,1.5679604806243066,1.7760225903165756,1156,2073,591,850,True,0.5112456747404844,0.4824404548823202,0.5399764020098592,0.4100337674867342,0.38904662552098707,0.4313537240503264,0.10121190725375023,0.06537503742740186,0.13679160395450385,all,conventional,strong_only
5,4,10.933696111043295,12.37898349761963,1.7760225903165756,3.245336315750976,1032,2604,575,1378,True,0.5571705426356589,0.526708588899507,0.5872084579566238,0.5291858678955453,0.509985436699159,0.5483003150998544,0.02798467474011357,-0.007977704454675244,0.06363482081213723,all,conventional,strong_only
0,0,9.500033378601074,10.030103047688803,0.3829151653165051,1.2574031013558358,347,3791,1,70,True,0.002881844380403458,0.0005088975622360888,0.016140955737112838,0.018464785017145872,0.014641309332912134,0.02326316187664272,-0.015582940636742414,-0.020936004907569496,-0.0017835565824613573,agn_clean,conventional,strong_only
0,1,9.500033378601074,10.030103047688803,1.2574031013558358,1.4080759317986264,189,2413,1,33,True,0.005291005291005291,0.0009346037378160608,0.029356905444997014,0.013675922088686282,0.009754501622577289,0.01914332225651716,-0.008384916797680992,-0.015375674917357758,0.01599837848195497,agn_clean,conventional,strong_only
0,2,9.500033378601074,10.030103047688803,1.4080759317986264,1.5679604806243066,163,1584,1,12,True,0.006134969325153374,0.0010837948860926393,0.03392823906508487,0.007575757575757576,0.0043389407486507095,0.013195214608000744,-0.0014407882506042016,-0.008996756788855781,0.02654032727413558,agn_clean,conventional,strong_only
0,3,9.500033378601074,10.030103047688803,1.5679604806243066,1.7760225903165756,90,871,2,4,True,0.022222222222222223,0.006115441986325208,0.07744526688625372,0.004592422502870264,0.0017873092193343623,0.011748239080647531,0.017629799719351958,4.985380974528719e-06,0.07292404284193288,agn_clean,conventional,strong_only
0,4,9.500033378601074,10.030103047688803,1.7760225903165756,3.245336315750976,46,515,3,6,True,0.06521739130434782,0.022427861429288584,0.17502741081904216,0.011650485436893204,0.005350160118778077,0.025182208780000995,0.05356690586745462,0.008688721818152938,0.1635575167618925,agn_clean,conventional,strong_only
