mass_bin,bulge_bin,mass_lo,mass_hi,bulge_lo,bulge_hi,n_barred,n_unbarred,k_barred,k_unbarred,valid,q_barred,q_barred_lo,q_barred_hi,q_unbarred,q_unbarred_lo,q_unbarred_hi,delta_q,delta_q_lo,delta_q_hi,z_lo,z_hi,sample,scheme,barmode
5,3,10.886205514272055,12.37898349761963,1.5514564853613673,1.75246502175061,505,830,312,413,True,0.6178217821782178,0.5747026169441064,0.6591619747418734,0.4975903614457831,0.4636646278226489,0.5315382971966259,0.1202314207324347,0.06535223750026593,0.17371007930824406,0.06,0.1,all,conventional,strong_only
5,4,10.886205514272055,12.37898349761963,1.75246502175061,3.031238183903549,491,1035,334,561,True,0.6802443991853361,0.6377294065788143,0.7199609139166153,0.5420289855072464,0.5115758862972115,0.5721712526538691,0.13821541367808965,0.08609938097153211,0.18826331866817042,0.06,0.1,all,conventional,strong_only
0,0,9.530496597290039,10.428336143493652,0.4821862755675124,1.3451368742318144,22,1441,0,12,False,,,,,,,,,,0.1,0.15,all,conventional,strong_only
0,1,9.530496597290039,10.428336143493652,1.3451368742318144,1.4962771438205695,29,966,0,7,False,,,,,,,,,,0.1,0.15,all,conventional,strong_only
0,2,9.530496597290039,10.428336143493652,1.4962771438205695,1.645167443030046,24,626,0,2,False,,,,,,,,,,0.1,0.15,all,conventional,strong_only
0,3,9.530496597290039,10.428336143493652,1.645167443030046,1.8279362405227628,26,372,2,4,False,,,,,,,,,,0.1,0.15,all,conventional,strong_only
0,4,9.530496597290039,10.428336143493652,1.8279362405227628,2.7954545520584695,19,268,0,4,False,,,,,,,,,,0.1,0.15,all,conventional,strong_only
1,0,10.428336143493652,10.612089157104492,0.4821862755675124,1.3451368742318144,33,1143,3,11,True,0.09090909090909091,0.03140394152458165,0.2357260564646973,0.009623797025371828,0.005382174742706391,0.017150546429814784,0.08128529388371908,0.021306007793685917,0.22616436370514806,0.1,0.15,all,conventional,strong_only
1,1,10.428336143493652,10.612089157104492,1.3451368742318144,1.4962771438205695,51,833,3,6,True,0.058823529411764705,0.020206639422464673,0.15924626048800425,0.007202881152460984,0.0033052042420880735,0.01562485551262156,0.05162064825930372,0.012096050290837261,0.15211899054467867,0.1,0.15,all,conventional,strong_only
1,2,10.428336143493652,10.612089157104492,1.4962771438205695,1.645167443030046,73,642,4,12,True,0.0547945205479452,0.021512497415697288,0.1325899754215975,0.018691588785046728,0.010724123366924973,0.032384689857194456,0.03610293176289847,0.00011412682653613032,0.11430531858189165,0.1,0.15,all,conventional,strong_only
1,3,10.428336143493652,10.612089157104492,1.645167443030046,1.8279362405227628,107,423,7,8,True,0.06542056074766354,0.03204830428813078,0.1289154633356414,0.018912529550827423,0.009613740318248156,0.036870635579804065,0.04650803119683612,0.00861078758534383,0.11068022249375796,0.1,0.15,all,conventional,strong_only
1,4,10.428336143493652,10.612089157104492,1.8279362405227628,2.7954545520584695,82,322,4,31,True,0.04878048780487805,0.019131065567745804,0.1188146192257594,0.09627329192546584,0.06865421097444041,0.1334117233575248,-0.04749280412058779,-0.09501491821739011,0.02779061501308716,0.1,0.15,all,conventional,strong_only
